user_1,user_2,similarity_score
U0006,U0186,0.111
U0006,U0187,0.111
U0006,U0188,0.0
U0006,U0189,0.0
U0006,U0190,0.25
U0006,U0191,0.429
U0006,U0192,0.111
U0006,U0193,0.111
U0006,U0194,0.429
U0006,U0195,0.25
U0006,U0196,0.0
U0006,U0197,0.0
U0006,U0198,0.111
U0006,U0199,0.25
U0006,U0200,0.25
U0007,U0008,0.111
U0007,U0009,0.0
U0007,U0010,0.25
U0007,U0011,0.111
U0007,U0012,0.111
U0007,U0013,0.111
U0007,U0014,0.111
U0007,U0015,0.111
U0007,U0016,0.25
U0007,U0017,0.111
U0007,U0018,0.111
U0007,U0019,0.429
U0007,U0020,0.111
U0007,U0021,0.111
U0007,U0022,0.25
U0007,U0023,0.111
U0007,U0024,0.111
U0007,U0025,0.25
U0007,U0026,0.111
U0007,U0027,0.111
U0007,U0028,0.111
U0007,U0029,0.111
U0007,U0030,0.111
U0007,U0031,0.111
U0007,U0032,0.25
U0007,U0033,0.0
U0007,U0034,0.25
U0007,U0035,0.111
U0007,U0036,0.429
U0007,U0037,0.111
U0007,U0038,0.111
U0007,U0039,0.111
U0007,U0040,0.0
U0007,U0041,0.429
U0007,U0042,0.111
U0007,U0043,0.25
U0007,U0044,0.429
U0007,U0045,0.0
U0007,U0046,0.111
U0007,U0047,0.111
U0007,U0048,0.25
U0007,U0049,0.25
U0007,U0050,0.25
U0007,U0051,0.25
U0007,U0052,0.25
U0007,U0053,0.0
U0007,U0054,0.25
U0007,U0055,0.111
U0007,U0056,0.25
U0007,U0057,0.25
U0007,U0058,0.111
U0007,U0059,0.429
U0007,U0060,0.111
U0007,U0061,0.0
U0007,U0062,0.111
U0007,U0063,0.25
U0007,U0064,0.25
U0007,U0065,0.0
U0007,U0066,0.111
U0007,U0067,0.111
U0007,U0068,0.111
U0007,U0069,0.111
U0007,U0070,0.25
U0007,U0071,0.0
U0007,U0072,0.0
U0007,U0073,0.111
U0007,U0074,0.0
U0007,U0075,0.0
U0007,U0076,0.111
U0007,U0077,0.25
U0007,U0078,0.0
U0007,U0079,0.111
U0007,U0080,0.0
U0007,U0081,0.111
U0007,U0082,0.25
U0007,U0083,0.25
U0007,U0084,0.25
U0007,U0085,0.0
U0007,U0086,0.111
U0007,U0087,0.25
U0007,U0088,0.111
U0007,U0089,0.25
U0007,U0090,0.111
U0007,U0091,0.111
U0007,U0092,0.25
U0007,U0093,0.111
U0007,U0094,0.111
U0007,U0095,0.25
U0007,U0096,0.0
U0007,U0097,0.0
U0007,U0098,0.0
U0007,U0099,0.111
U0007,U0100,0.0
U0007,U0101,0.0
U0007,U0102,0.111
U0007,U0103,0.0
U0007,U0104,0.111
U0007,U0105,0.0
U0007,U0106,0.111
U0007,U0107,0.25
U0007,U0108,0.429
U0007,U0109,0.0
U0007,U0110,0.0
U0007,U0111,0.25
U0007,U0112,0.429
U0007,U0113,0.25
U0007,U0114,0.111
U0007,U0115,0.111
U0007,U0116,0.111
U0007,U0117,0.25
U0007,U0118,0.25
U0007,U0119,0.25
U0007,U0120,0.111
U0007,U0121,0.111
U0007,U0122,0.0
U0007,U0123,0.429
U0007,U0124,0.25
U0007,U0125,0.111
U0007,U0126,0.111
U0007,U0127,0.25
U0007,U0128,0.429
U0007,U0129,0.25
U0007,U0130,0.0
U0007,U0131,0.25
U0007,U0132,0.25
U0007,U0133,0.111
U0007,U0134,0.111
U0007,U0135,0.111
U0007,U0136,0.111
U0007,U0137,0.0
U0007,U0138,0.111
U0007,U0139,0.111
U0007,U0140,0.111
U0007,U0141,0.0
U0007,U0142,0.0
U0007,U0143,0.25
U0007,U0144,0.111
U0007,U0145,0.111
U0007,U0146,0.111
U0007,U0147,0.0
U0007,U0148,0.25
U0007,U0149,0.25
U0007,U0150,0.111
U0007,U0151,0.25
U0007,U0152,0.25
U0007,U0153,0.111
U0007,U0154,0.111
U0007,U0155,0.429
U0007,U0156,0.0
U0007,U0157,0.0
U0007,U0158,0.25
U0007,U0159,0.111
U0007,U0160,0.111
U0007,U0161,0.111
U0007,U0162,0.429
U0007,U0163,0.111
U0007,U0164,0.429
U0007,U0165,0.429
U0007,U0166,0.111
U0007,U0167,0.429
U0007,U0168,0.111
U0007,U0169,0.111
U0007,U0170,0.0
U0007,U0171,0.111
U0007,U0172,0.25
U0007,U0173,0.0
U0007,U0174,0.111
U0007,U0175,0.111
U0007,U0176,0.111
U0007,U0177,0.111
U0007,U0178,0.25
U0007,U0179,0.25
U0007,U0180,0.111
U0007,U0181,0.0
U0007,U0182,0.111
U0007,U0183,0.0
U0007,U0184,0.0
U0007,U0185,0.111
U0007,U0186,0.25
U0007,U0187,0.25
U0007,U0188,0.111
U0007,U0189,0.25
U0007,U0190,0.25
U0007,U0191,0.111
U0007,U0192,0.25
U0007,U0193,0.429
U0007,U0194,0.111
U0007,U0195,0.0
U0007,U0196,0.111
U0007,U0197,0.111
U0007,U0198,0.111
U0007,U0199,0.0
U0007,U0200,0.111
U0008,U0009,0.0
U0008,U0010,0.111
U0008,U0011,0.111
U0008,U0012,0.0
U0008,U0013,0.25
U0008,U0014,0.111
U0008,U0015,0.0
U0008,U0016,0.25
U0008,U0017,0.0
U0008,U0018,0.25
U0008,U0019,0.25
U0008,U0020,0.25
U0008,U0021,0.25
U0008,U0022,0.25
U0008,U0023,0.111
U0008,U0024,0.429
U0008,U0025,0.0
U0008,U0026,0.25
U0008,U0027,0.111
U0008,U0028,0.111
U0008,U0029,0.111
U0008,U0030,0.111
U0008,U0031,0.25
U0008,U0032,0.111
U0008,U0033,0.25
U0008,U0034,0.25
U0008,U0035,0.25
U0008,U0036,0.429
U0008,U0037,0.0
U0008,U0038,0.0
U0008,U0039,0.0
U0008,U0040,0.25
U0008,U0041,0.0
U0008,U0042,0.0
U0008,U0043,0.111
U0008,U0044,0.25
U0008,U0045,0.25
U0008,U0046,0.429
U0008,U0047,0.25
U0008,U0048,0.111
U0008,U0049,0.0
U0008,U0050,0.429
U0008,U0051,0.25
U0008,U0052,0.111
U0008,U0053,0.25
U0008,U0054,0.25
U0008,U0055,0.25
U0008,U0056,0.25
U0008,U0057,0.111
U0008,U0058,0.111
U0008,U0059,0.25
U0008,U0060,0.111
U0008,U0061,0.111
U0008,U0062,0.25
U0008,U0063,0.111
U0008,U0064,0.0
U0008,U0065,0.111
U0008,U0066,0.111
U0008,U0067,0.0
U0008,U0068,0.0
U0008,U0069,0.111
U0008,U0070,0.25
U0008,U0071,0.111
U0008,U0072,0.111
U0008,U0073,0.429
U0008,U0074,0.111
U0008,U0075,0.25
U0008,U0076,0.111
U0008,U0077,0.429
U0008,U0078,0.111
U0008,U0079,0.25
U0008,U0080,0.111
U0008,U0081,0.111
U0008,U0082,0.429
U0008,U0083,0.0
U0008,U0084,0.429
U0008,U0085,0.25
U0008,U0086,0.111
U0008,U0087,0.0
U0008,U0088,0.25
U0008,U0089,0.25
U0008,U0090,0.111
U0008,U0091,0.429
U0008,U0092,0.111
U0008,U0093,0.111
U0008,U0094,0.111
U0008,U0095,0.25
U0008,U0096,0.25
U0008,U0097,0.25
U0008,U0098,0.111
U0008,U0099,0.111
U0008,U0100,0.111
U0008,U0101,0.25
U0008,U0102,0.111
U0008,U0103,0.25
U0008,U0104,0.25
U0008,U0105,0.25
U0008,U0106,0.25
U0008,U0107,0.429
U0008,U0108,0.111
U0008,U0109,0.111
U0008,U0110,0.111
U0008,U0111,0.111
U0008,U0112,0.0
U0008,U0113,0.25
U0008,U0114,0.111
U0008,U0115,0.25
U0008,U0116,0.111
U0008,U0117,0.25
U0008,U0118,0.25
U0008,U0119,0.111
U0008,U0120,0.111
U0008,U0121,0.111
U0008,U0122,0.25
U0008,U0123,0.429
U0008,U0124,0.25
U0008,U0125,0.25
U0008,U0126,0.111
U0008,U0127,0.111
U0008,U0128,0.111
U0008,U0129,0.111
U0008,U0130,0.111
U0008,U0131,0.429
U0008,U0132,0.0
U0008,U0133,0.111
U0008,U0134,0.111
U0008,U0135,0.111
U0008,U0136,0.111
U0008,U0137,0.111
U0008,U0138,0.25
U0008,U0139,0.25
U0008,U0140,0.0
U0008,U0141,0.111
U0008,U0142,0.111
U0008,U0143,0.429
U0008,U0144,0.0
U0008,U0145,0.0
U0008,U0146,0.111
U0008,U0147,0.0
U0008,U0148,0.25
U0008,U0149,0.111
U0008,U0150,0.111
U0008,U0151,0.0
U0008,U0152,0.429
U0008,U0153,0.25
U0008,U0154,0.429
U0008,U0155,0.0
U0008,U0156,0.25
U0008,U0157,0.25
U0008,U0158,0.429
U0008,U0159,0.111
U0008,U0160,0.111
U0008,U0161,0.111
U0008,U0162,0.25
U0008,U0163,0.111
U0008,U0164,0.25
U0008,U0165,0.0
U0008,U0166,0.429
U0008,U0167,0.111
U0008,U0168,0.429
U0008,U0169,0.111
U0008,U0170,0.0
U0008,U0171,0.429
U0008,U0172,0.111
U0008,U0173,0.25
U0008,U0174,0.0
U0008,U0175,0.111
U0008,U0176,0.111
U0008,U0177,0.111
U0008,U0178,0.111
U0008,U0179,0.111
U0008,U0180,0.111
U0008,U0181,0.0
U0008,U0182,0.111
U0008,U0183,0.0
U0008,U0184,0.111
U0008,U0185,0.111
U0008,U0186,0.111
U0008,U0187,0.111
U0008,U0188,0.111
U0008,U0189,0.0
U0008,U0190,0.111
U0008,U0191,0.25
U0008,U0192,0.0
U0008,U0193,0.111
U0008,U0194,0.25
U0008,U0195,0.25
U0008,U0196,0.25
U0008,U0197,0.0
U0008,U0198,0.111
U0008,U0199,0.111
U0008,U0200,0.111
U0009,U0010,0.111
U0009,U0011,0.111
U0009,U0012,0.111
U0009,U0013,0.0
U0009,U0014,0.111
U0009,U0015,0.25
U0009,U0016,0.25
U0009,U0017,0.429
U0009,U0018,0.25
U0009,U0019,0.0
U0009,U0020,0.0
U0009,U0021,0.111
U0009,U0022,0.111
U0009,U0023,0.111
U0009,U0024,0.0
U0009,U0025,0.25
U0009,U0026,0.0
U0009,U0027,0.111
U0009,U0028,0.667
U0009,U0029,0.111
U0009,U0030,0.111
U0009,U0031,0.111
U0009,U0032,0.111
U0009,U0033,0.25
U0009,U0034,0.111
U0009,U0035,0.111
U0009,U0036,0.0
U0009,U0037,0.111
U0009,U0038,0.111
U0009,U0039,0.0
U0009,U0040,0.111
U0009,U0041,0.111
U0009,U0042,0.111
U0009,U0043,0.0
U0009,U0044,0.111
U0009,U0045,0.0
U0009,U0046,0.111
U0009,U0047,0.0
U0009,U0048,0.25
U0009,U0049,0.111
U0009,U0050,0.0
U0009,U0051,0.111
U0009,U0052,0.111
U0009,U0053,0.25
U0009,U0054,0.0
U0009,U0055,0.111
U0009,U0056,0.0
U0009,U0057,0.111
U0009,U0058,0.111
U0009,U0059,0.0
U0009,U0060,0.0
U0009,U0061,0.0
U0009,U0062,0.25
U0009,U0063,0.0
U0009,U0064,0.111
U0009,U0065,0.111
U0009,U0066,0.25
U0009,U0067,0.25
U0009,U0068,0.25
U0009,U0069,0.25
U0009,U0070,0.0
U0009,U0071,0.429
U0009,U0072,0.429
U0009,U0073,0.111
U0009,U0074,0.111
U0009,U0075,0.111
U0009,U0076,0.0
U0009,U0077,0.0
U0009,U0078,0.429
U0009,U0079,0.25
U0009,U0080,0.25
U0009,U0081,0.25
U0009,U0082,0.0
U0009,U0083,0.111
U0009,U0084,0.0
U0009,U0085,0.429
U0009,U0086,0.25
U0009,U0087,0.111
U0009,U0088,0.0
U0009,U0089,0.0
U0009,U0090,0.25
U0009,U0091,0.25
U0009,U0092,0.111
U0009,U0093,0.25
U0009,U0094,0.111
U0009,U0095,0.111
U0009,U0096,0.25
U0009,U0097,0.111
U0009,U0098,0.111
U0009,U0099,0.429
U0009,U0100,0.111
U0009,U0101,0.111
U0009,U0102,0.25
U0009,U0103,0.25
U0009,U0104,0.111
U0009,U0105,0.111
U0009,U0106,0.25
U0009,U0107,0.0
U0009,U0108,0.0
U0009,U0109,0.25
U0009,U0110,0.25
U0009,U0111,0.25
U0009,U0112,0.25
U0009,U0113,0.111
U0009,U0114,0.111
U0009,U0115,0.25
U0009,U0116,0.111
U0009,U0117,0.111
U0009,U0118,0.0
U0009,U0119,0.111
U0009,U0120,0.111
U0009,U0121,0.25
U0009,U0122,0.25
U0009,U0123,0.0
U0009,U0124,0.0
U0009,U0125,0.111
U0009,U0126,0.429
U0009,U0127,0.111
U0009,U0128,0.0
U0009,U0129,0.111
U0009,U0130,0.667
U0009,U0131,0.111
U0009,U0132,0.25
U0009,U0133,0.0
U0009,U0134,0.111
U0009,U0135,0.25
U0009,U0136,0.25
U0009,U0137,0.25
U0009,U0138,0.111
U0009,U0139,0.111
U0009,U0140,0.111
U0009,U0141,0.25
U0009,U0142,0.111
U0009,U0143,0.111
U0009,U0144,0.25
U0009,U0145,0.111
U0009,U0146,0.111
U0009,U0147,0.25
U0009,U0148,0.25
U0009,U0149,0.0
U0009,U0150,0.111
U0009,U0151,0.0
U0009,U0152,0.0
U0009,U0153,0.111
U0009,U0154,0.0
U0009,U0155,0.25
U0009,U0156,0.0
U0009,U0157,0.25
U0009,U0158,0.0
U0009,U0159,0.25
U0009,U0160,0.111
U0009,U0161,0.0
U0009,U0162,0.111
U0009,U0163,0.111
U0009,U0164,0.0
U0009,U0165,0.111
U0009,U0166,0.111
U0009,U0167,0.111
U0009,U0168,0.0
U0009,U0169,0.429
U0009,U0170,0.111
U0009,U0171,0.111
U0009,U0172,0.111
U0009,U0173,0.25
U0009,U0174,0.429
U0009,U0175,0.25
U0009,U0176,0.111
U0009,U0177,0.111
U0009,U0178,0.111
U0009,U0179,0.111
U0009,U0180,0.111
U0009,U0181,0.25
U0009,U0182,0.111
U0009,U0183,0.111
U0009,U0184,0.25
U0009,U0185,0.25
U0009,U0186,0.0
U0009,U0187,0.111
U0009,U0188,0.111
U0009,U0189,0.111
U0009,U0190,0.111
U0009,U0191,0.25
U0009,U0192,0.111
U0009,U0193,0.0
U0009,U0194,0.25
U0009,U0195,0.429
U0009,U0196,0.111
U0009,U0197,0.25
U0009,U0198,0.111
U0009,U0199,0.429
U0009,U0200,0.25
U0010,U0011,0.111
U0010,U0012,0.25
U0010,U0013,0.111
U0010,U0014,0.0
U0010,U0015,0.111
U0010,U0016,0.25
U0010,U0017,0.25
U0010,U0018,0.111
U0010,U0019,0.111
U0010,U0020,0.0
U0010,U0021,0.111
U0010,U0022,0.25
U0010,U0023,0.111
U0010,U0024,0.111
U0010,U0025,0.0
U0010,U0026,0.25
U0010,U0027,0.111
U0010,U0028,0.25
U0010,U0029,0.0
U0010,U0030,0.0
U0010,U0031,0.111
U0010,U0032,0.0
U0010,U0033,0.111
U0010,U0034,0.111
U0010,U0035,0.429
U0010,U0036,0.111
U0010,U0037,0.0
U0010,U0038,0.25
U0010,U0039,0.25
U0010,U0040,0.111
U0010,U0041,0.111
U0010,U0042,0.111
U0010,U0043,0.0
U0010,U0044,0.25
U0010,U0045,0.111
U0010,U0046,0.111
U0010,U0047,0.111
U0010,U0048,0.429
U0010,U0049,0.0
U0010,U0050,0.25
U0010,U0051,0.25
U0010,U0052,0.0
U0010,U0053,0.111
U0010,U0054,0.111
U0010,U0055,0.25
U0010,U0056,0.111
U0010,U0057,0.111
U0010,U0058,0.111
U0010,U0059,0.111
U0010,U0060,0.111
U0010,U0061,0.111
U0010,U0062,0.25
U0010,U0063,0.111
U0010,U0064,0.111
U0010,U0065,0.111
U0010,U0066,0.0
U0010,U0067,0.111
U0010,U0068,0.111
U0010,U0069,0.0
U0010,U0070,0.25
U0010,U0071,0.111
U0010,U0072,0.0
U0010,U0073,0.25
U0010,U0074,0.111
U0010,U0075,0.0
U0010,U0076,0.111
U0010,U0077,0.111
U0010,U0078,0.111
U0010,U0079,0.25
U0010,U0080,0.0
U0010,U0081,0.111
U0010,U0082,0.25
U0010,U0083,0.111
U0010,U0084,0.111
U0010,U0085,0.111
U0010,U0086,0.111
U0010,U0087,0.111
U0010,U0088,0.25
U0010,U0089,0.429
U0010,U0090,0.111
U0010,U0091,0.111
U0010,U0092,0.429
U0010,U0093,0.111
U0010,U0094,0.111
U0010,U0095,0.111
U0010,U0096,0.25
U0010,U0097,0.111
U0010,U0098,0.111
U0010,U0099,0.429
U0010,U0100,0.25
U0010,U0101,0.111
U0010,U0102,0.25
U0010,U0103,0.0
U0010,U0104,0.111
U0010,U0105,0.111
U0010,U0106,0.0
U0010,U0107,0.25
U0010,U0108,0.25
U0010,U0109,0.111
U0010,U0110,0.111
U0010,U0111,0.0
U0010,U0112,0.111
U0010,U0113,0.0
U0010,U0114,0.25
U0010,U0115,0.0
U0010,U0116,0.25
U0010,U0117,0.0
U0010,U0118,0.429
U0010,U0119,0.25
U0010,U0120,0.111
U0010,U0121,0.111
U0010,U0122,0.111
U0010,U0123,0.111
U0010,U0124,0.25
U0010,U0125,0.0
U0010,U0126,0.111
U0010,U0127,0.25
U0010,U0128,0.0
U0010,U0129,0.25
U0010,U0130,0.0
U0010,U0131,0.111
U0010,U0132,0.0
U0010,U0133,0.111
U0010,U0134,0.111
U0010,U0135,0.25
U0010,U0136,0.111
U0010,U0137,0.111
U0010,U0138,0.111
U0010,U0139,0.111
U0010,U0140,0.111
U0010,U0141,0.25
U0010,U0142,0.111
U0010,U0143,0.111
U0010,U0144,0.429
U0010,U0145,0.111
U0010,U0146,0.25
U0010,U0147,0.111
U0010,U0148,0.111
U0010,U0149,0.0
U0010,U0150,0.25
U0010,U0151,0.25
U0010,U0152,0.429
U0010,U0153,0.25
U0010,U0154,0.111
U0010,U0155,0.111
U0010,U0156,0.111
U0010,U0157,0.111
U0010,U0158,0.111
U0010,U0159,0.25
U0010,U0160,0.667
U0010,U0161,0.111
U0010,U0162,0.25
U0010,U0163,0.111
U0010,U0164,0.25
U0010,U0165,0.111
U0010,U0166,0.111
U0010,U0167,0.25
U0010,U0168,0.111
U0010,U0169,0.111
U0010,U0170,0.111
U0010,U0171,0.0
U0010,U0172,0.25
U0010,U0173,0.111
U0010,U0174,0.25
U0010,U0175,0.111
U0010,U0176,0.25
U0010,U0177,0.25
U0010,U0178,0.111
U0010,U0179,0.111
U0010,U0180,0.25
U0010,U0181,0.25
U0010,U0182,0.111
U0010,U0183,0.111
U0010,U0184,0.25
U0010,U0185,0.111
U0010,U0186,0.25
U0010,U0187,0.111
U0010,U0188,0.111
U0010,U0189,0.25
U0010,U0190,0.667
U0010,U0191,0.429
U0010,U0192,0.25
U0010,U0193,0.111
U0010,U0194,0.111
U0010,U0195,0.0
U0010,U0196,0.111
U0010,U0197,0.25
U0010,U0198,0.111
U0010,U0199,0.111
U0010,U0200,0.25
U0011,U0012,0.25
U0011,U0013,0.111
U0011,U0014,0.25
U0011,U0015,0.0
U0011,U0016,0.111
U0011,U0017,0.0
U0011,U0018,0.0
U0011,U0019,0.111
U0011,U0020,0.25
U0011,U0021,0.0
U0011,U0022,0.111
U0011,U0023,0.111
U0011,U0024,0.25
U0011,U0025,0.0
U0011,U0026,0.429
U0011,U0027,0.25
U0011,U0028,0.25
U0011,U0029,0.25
U0011,U0030,0.429
U0011,U0031,0.25
U0011,U0032,0.25
U0011,U0033,0.0
U0011,U0034,0.25
U0011,U0035,0.25
U0011,U0036,0.111
U0011,U0037,0.429
U0011,U0038,0.25
U0011,U0039,0.25
U0011,U0040,0.111
U0011,U0041,0.111
U0011,U0042,0.25
U0011,U0043,0.111
U0011,U0044,0.111
U0011,U0045,0.111
U0011,U0046,0.111
U0011,U0047,0.0
U0011,U0048,0.25
U0011,U0049,0.25
U0011,U0050,0.25
U0011,U0051,0.111
U0011,U0052,0.111
U0011,U0053,0.111
U0011,U0054,0.429
U0011,U0055,0.0
U0011,U0056,0.25
U0011,U0057,0.429
U0011,U0058,0.429
U0011,U0059,0.111
U0011,U0060,0.111
U0011,U0061,0.25
U0011,U0062,0.25
U0011,U0063,0.111
U0011,U0064,0.25
U0011,U0065,0.25
U0011,U0066,0.111
U0011,U0067,0.111
U0011,U0068,0.25
U0011,U0069,0.25
U0011,U0070,0.25
U0011,U0071,0.111
U0011,U0072,0.25
U0011,U0073,0.25
U0011,U0074,0.111
U0011,U0075,0.25
U0011,U0076,0.111
U0011,U0077,0.0
U0011,U0078,0.111
U0011,U0079,0.111
U0011,U0080,0.25
U0011,U0081,0.0
U0011,U0082,0.111
U0011,U0083,0.429
U0011,U0084,0.25
U0011,U0085,0.0
U0011,U0086,0.0
U0011,U0087,0.111
U0011,U0088,0.111
U0011,U0089,0.25
U0011,U0090,0.111
U0011,U0091,0.111
U0011,U0092,0.111
U0011,U0093,0.111
U0011,U0094,0.25
U0011,U0095,0.0
U0011,U0096,0.111
U0011,U0097,0.111
U0011,U0098,0.429
U0011,U0099,0.25
U0011,U0100,0.111
U0011,U0101,0.25
U0011,U0102,0.25
U0011,U0103,0.111
U0011,U0104,0.111
U0011,U0105,0.111
U0011,U0106,0.0
U0011,U0107,0.111
U0011,U0108,0.25
U0011,U0109,0.25
U0011,U0110,0.25
U0011,U0111,0.0
U0011,U0112,0.111
U0011,U0113,0.0
U0011,U0114,0.111
U0011,U0115,0.0
U0011,U0116,0.111
U0011,U0117,0.0
U0011,U0118,0.25
U0011,U0119,0.0
U0011,U0120,0.111
U0011,U0121,0.111
U0011,U0122,0.111
U0011,U0123,0.111
U0011,U0124,0.25
U0011,U0125,0.111
U0011,U0126,0.429
U0011,U0127,0.25
U0011,U0128,0.0
U0011,U0129,0.25
U0011,U0130,0.111
U0011,U0131,0.111
U0011,U0132,0.111
U0011,U0133,0.25
U0011,U0134,0.25
U0011,U0135,0.0
U0011,U0136,0.429
U0011,U0137,0.429
U0011,U0138,0.667
U0011,U0139,0.667
U0011,U0140,0.111
U0011,U0141,0.0
U0011,U0142,0.111
U0011,U0143,0.111
U0011,U0144,0.111
U0011,U0145,0.429
U0011,U0146,0.111
U0011,U0147,0.429
U0011,U0148,0.25
U0011,U0149,0.25
U0011,U0150,0.111
U0011,U0151,0.0
U0011,U0152,0.111
U0011,U0153,0.429
U0011,U0154,0.0
U0011,U0155,0.111
U0011,U0156,0.25
U0011,U0157,0.111
U0011,U0158,0.25
U0011,U0159,0.25
U0011,U0160,0.25
U0011,U0161,0.111
U0011,U0162,0.111
U0011,U0163,0.0
U0011,U0164,0.111
U0011,U0165,0.111
U0011,U0166,0.0
U0011,U0167,0.429
U0011,U0168,0.111
U0011,U0169,0.111
U0011,U0170,0.25
U0011,U0171,0.0
U0011,U0172,0.111
U0011,U0173,0.25
U0011,U0174,0.111
U0011,U0175,0.0
U0011,U0176,0.111
U0011,U0177,0.0
U0011,U0178,0.0
U0011,U0179,0.111
U0011,U0180,0.25
U0011,U0181,0.25
U0011,U0182,0.111
U0011,U0183,0.25
U0011,U0184,0.25
U0011,U0185,0.25
U0011,U0186,0.111
U0011,U0187,0.111
U0011,U0188,0.111
U0011,U0189,0.0
U0011,U0190,0.25
U0011,U0191,0.25
U0011,U0192,0.0
U0011,U0193,0.25
U0011,U0194,0.0
U0011,U0195,0.111
U0011,U0196,0.111
U0011,U0197,0.25
U0011,U0198,0.111
U0011,U0199,0.0
U0011,U0200,0.0
U0012,U0013,0.111
U0012,U0014,0.25
U0012,U0015,0.111
U0012,U0016,0.0
U0012,U0017,0.111
U0012,U0018,0.0
U0012,U0019,0.111
U0012,U0020,0.111
U0012,U0021,0.0
U0012,U0022,0.111
U0012,U0023,0.111
U0012,U0024,0.0
U0012,U0025,0.111
U0012,U0026,0.25
U0012,U0027,0.111
U0012,U0028,0.111
U0012,U0029,0.111
U0012,U0030,0.25
U0012,U0031,0.0
U0012,U0032,0.429
U0012,U0033,0.111
U0012,U0034,0.111
U0012,U0035,0.25
U0012,U0036,0.0
U0012,U0037,0.25
U0012,U0038,0.111
U0012,U0039,0.429
U0012,U0040,0.25
U0012,U0041,0.111
U0012,U0042,0.667
U0012,U0043,0.111
U0012,U0044,0.0
U0012,U0045,0.25
U0012,U0046,0.0
U0012,U0047,0.111
U0012,U0048,0.0
U0012,U0049,0.111
U0012,U0050,0.0
U0012,U0051,0.0
U0012,U0052,0.25
U0012,U0053,0.0
U0012,U0054,0.111
U0012,U0055,0.25
U0012,U0056,0.0
U0012,U0057,0.25
U0012,U0058,0.25
U0012,U0059,0.111
U0012,U0060,0.429
U0012,U0061,0.25
U0012,U0062,0.111
U0012,U0063,0.25
U0012,U0064,0.25
U0012,U0065,0.25
U0012,U0066,0.0
U0012,U0067,0.111
U0012,U0068,0.25
U0012,U0069,0.25
U0012,U0070,0.111
U0012,U0071,0.0
U0012,U0072,0.25
U0012,U0073,0.111
U0012,U0074,0.25
U0012,U0075,0.0
U0012,U0076,0.25
U0012,U0077,0.111
U0012,U0078,0.111
U0012,U0079,0.111
U0012,U0080,0.25
U0012,U0081,0.0
U0012,U0082,0.111
U0012,U0083,0.25
U0012,U0084,0.0
U0012,U0085,0.0
U0012,U0086,0.111
U0012,U0087,0.429
U0012,U0088,0.25
U0012,U0089,0.111
U0012,U0090,0.25
U0012,U0091,0.0
U0012,U0092,0.111
U0012,U0093,0.111
U0012,U0094,0.111
U0012,U0095,0.0
U0012,U0096,0.25
U0012,U0097,0.111
U0012,U0098,0.429
U0012,U0099,0.25
U0012,U0100,0.25
U0012,U0101,0.25
U0012,U0102,0.25
U0012,U0103,0.0
U0012,U0104,0.0
U0012,U0105,0.25
U0012,U0106,0.0
U0012,U0107,0.111
U0012,U0108,0.25
U0012,U0109,0.429
U0012,U0110,0.25
U0012,U0111,0.0
U0012,U0112,0.25
U0012,U0113,0.0
U0012,U0114,0.111
U0012,U0115,0.0
U0012,U0116,0.429
U0012,U0117,0.0
U0012,U0118,0.111
U0012,U0119,0.25
U0012,U0120,0.25
U0012,U0121,0.25
U0012,U0122,0.25
U0012,U0123,0.111
U0012,U0124,0.429
U0012,U0125,0.111
U0012,U0126,0.111
U0012,U0127,0.111
U0012,U0128,0.111
U0012,U0129,0.111
U0012,U0130,0.111
U0012,U0131,0.111
U0012,U0132,0.111
U0012,U0133,0.25
U0012,U0134,0.25
U0012,U0135,0.111
U0012,U0136,0.111
U0012,U0137,0.25
U0012,U0138,0.25
U0012,U0139,0.111
U0012,U0140,0.111
U0012,U0141,0.111
U0012,U0142,0.25
U0012,U0143,0.0
U0012,U0144,0.111
U0012,U0145,0.111
U0012,U0146,0.111
U0012,U0147,0.111
U0012,U0148,0.25
U0012,U0149,0.111
U0012,U0150,0.111
U0012,U0151,0.25
U0012,U0152,0.111
U0012,U0153,0.429
U0012,U0154,0.111
U0012,U0155,0.111
U0012,U0156,0.111
U0012,U0157,0.0
U0012,U0158,0.0
U0012,U0159,0.25
U0012,U0160,0.429
U0012,U0161,0.111
U0012,U0162,0.0
U0012,U0163,0.111
U0012,U0164,0.25
U0012,U0165,0.111
U0012,U0166,0.0
U0012,U0167,0.111
U0012,U0168,0.111
U0012,U0169,0.25
U0012,U0170,0.25
U0012,U0171,0.0
U0012,U0172,0.111
U0012,U0173,0.111
U0012,U0174,0.429
U0012,U0175,0.111
U0012,U0176,0.111
U0012,U0177,0.111
U0012,U0178,0.0
U0012,U0179,0.25
U0012,U0180,0.25
U0012,U0181,0.25
U0012,U0182,0.111
U0012,U0183,0.25
U0012,U0184,0.25
U0012,U0185,0.25
U0012,U0186,0.25
U0012,U0187,0.25
U0012,U0188,0.111
U0012,U0189,0.111
U0012,U0190,0.25
U0012,U0191,0.25
U0012,U0192,0.111
U0012,U0193,0.0
U0012,U0194,0.111
U0012,U0195,0.111
U0012,U0196,0.0
U0012,U0197,0.25
U0012,U0198,0.111
U0012,U0199,0.0
U0012,U0200,0.25
U0013,U0014,0.111
U0013,U0015,0.0
U0013,U0016,0.111
U0013,U0017,0.25
U0013,U0018,0.111
U0013,U0019,0.0
U0013,U0020,0.25
